transaction_id,transaction_date,transaction_time,transaction_amount,transaction_type,payment_method,merchant_category,merchant_name,customer_id,customer_age,customer_gender,city,state,device_type,bank_name,transaction_status,failure_reason,year,month,month_name,day,day_name,week,quarter,hour,is_weekend,transaction_success_flag,amount_bucket,year_month
TXN533348,2023-09-09,08:36:15,1524.28,Travel,UPI ID,Travel,Goibibo,CUST00311,59,Male,Delhi,Delhi,Ios,Kotak Bank,Success,N/A,2023,9,September,9,Saturday,36,3,8,1,1,High,2023-09
TXN972003,2023-01-12,16:39:19,1210.94,Bill Payment,UPI Lite,Bill Payment,BESCOM,CUST00766,19,Male,Pune,Maharashtra,Android,Jio Payments Bank,Success,N/A,2023,1,January,12,Thursday,2,1,16,0,1,High,2023-01
TXN327812,2023-08-28,08:33:16,439.99,Shopping,UPI ID,Shopping,Amazon,CUST02481,24,Female,Chennai,Tamil Nadu,Android,Hdfc Bank,Success,N/A,2023,8,August,28,Monday,35,3,8,0,1,Medium,2023-08
TXN409128,2023-07-11,18:15:14,7414.78,Travel,Mobile Number,Travel,MakeMyTrip,CUST03685,58,Male,Chennai,Tamil Nadu,Android,Kotak Bank,Success,N/A,2023,7,July,11,Tuesday,28,3,18,0,1,Very High,2023-07
TXN446636,2024-02-17,10:03:16,249.9,Entertainment,UPI QR,Entertainment,PVR Cinemas,CUST02880,18,Female,Ahmedabad,Gujarat,Android,Sbi,Success,N/A,2024,2,February,17,Saturday,7,1,10,1,1,Medium,2024-02
TXN411787,2024-05-02,21:28:45,1401.73,Utilities,UPI,Utilities,Gas Agency,CUST01819,37,Male,Surat,Gujarat,Android,Hdfc Bank,Success,N/A,2024,5,May,2,Thursday,18,2,21,0,1,High,2024-05
TXN727289,2024-02-14,18:49:25,2128.78,P2P,UPI QR,P2P,Individual Transfer,CUST00365,23,Male,Delhi,Delhi,Android,Icici Bank,Success,N/A,2024,2,February,14,Wednesday,7,1,18,0,1,High,2024-02
TXN780764,2023-10-17,06:44:54,291.18,Recharge,UPI ID,Recharge,Vi,CUST02246,59,Male,Bangalore,Karnataka,Android,Icici Bank,Success,N/A,2023,10,October,17,Tuesday,42,4,6,0,1,Medium,2023-10
TXN237594,2024-03-01,19:19:29,816.23,Utilities,UPI Lite,Utilities,Gas Agency,CUST05202,40,Female,Kolkata,West Bengal,Ios,Sbi,Success,N/A,2024,3,March,1,Friday,9,1,19,0,1,Medium,2024-03
TXN645826,2023-07-23,11:00:52,3752.99,P2P,UPI QR,P2P,Individual Transfer,CUST01262,20,Male,Surat,Gujarat,Ios,Hdfc Bank,Pending,N/A,2023,7,July,23,Sunday,29,3,11,1,0,High,2023-07
TXN866607,2024-01-26,17:42:00,1777.8,Bill Payment,Mobile Number,Bill Payment,Tata Power,CUST05256,54,Female,Hyderabad,Telangana,Android,Axis Bank,Success,N/A,2024,1,January,26,Friday,4,1,17,0,1,High,2024-01
TXN762180,2023-06-21,07:04:26,1302.55,Shopping,UPI ID,Shopping,Nykaa,CUST00233,26,Male,Vadodara,Gujarat,Android,Bank Of Baroda,Success,N/A,2023,6,June,21,Wednesday,25,2,7,0,1,High,2023-06
TXN204661,2023-01-14,14:47:41,463.74,Food,UPI QR,Food,Cafe Coffee Day,CUST00924,42,Female,Delhi,Delhi,Ios,Jio Payments Bank,Success,N/A,2023,1,January,14,Saturday,2,1,14,1,1,Medium,2023-01
TXN462548,2023-10-07,21:29:51,612.77,Food,UPI QR,Food,Swiggy,CUST07656,24,Female,Kolkata,West Bengal,Android,Icici Bank,Failed,Insufficient Balance,2023,10,October,7,Saturday,40,4,21,1,0,Medium,2023-10
TXN106338,2024-02-06,17:31:51,1910.32,Bill Payment,Mobile Number,Bill Payment,Airtel,CUST07081,34,Male,Bhopal,Madhya Pradesh,Ios,Icici Bank,Success,N/A,2024,2,February,6,Tuesday,6,1,17,0,1,High,2024-02
TXN420700,2023-02-01,06:33:20,348.19,Utilities,UPI QR,Utilities,Gas Agency,CUST05567,50,Male,Coimbatore,Tamil Nadu,Android,Punjab National Bank,Success,N/A,2023,2,February,1,Wednesday,5,1,6,0,1,Medium,2023-02
TXN517962,2023-03-06,13:20:22,393.28,Food,UPI QR,Food,BigBasket,CUST06853,31,Male,Bhopal,Madhya Pradesh,Android,Jio Payments Bank,Success,N/A,2023,3,March,6,Monday,10,1,13,0,1,Medium,2023-03
TXN342463,2023-06-14,21:50:55,777.39,Utilities,UPI ID,Utilities,Water Board,CUST04023,36,Female,Surat,Gujarat,Android,Icici Bank,Success,N/A,2023,6,June,14,Wednesday,24,2,21,0,1,Medium,2023-06
TXN242734,2023-11-17,19:44:18,1177.12,P2P,UPI QR,P2P,Individual Transfer,CUST01307,20,Male,Kolkata,West Bengal,Ios,Indusind Bank,Success,N/A,2023,11,November,17,Friday,46,4,19,0,1,High,2023-11
TXN594040,2024-04-15,12:12:13,510.32,Bill Payment,UPI ID,Bill Payment,Tata Power,CUST05795,53,Male,Lucknow,Uttar Pradesh,Android,Canara Bank,Success,N/A,2024,4,April,15,Monday,16,2,12,0,1,Medium,2024-04
TXN389222,2024-01-23,14:28:24,564.91,Entertainment,UPI QR,Entertainment,Spotify,CUST04293,36,Female,Mumbai,Maharashtra,Ios,Paytm Payments Bank,Success,N/A,2024,1,January,23,Tuesday,4,1,14,0,1,Medium,2024-01
TXN903073,2023-03-26,10:26:09,1697.06,Shopping,UPI ID,Shopping,Myntra,CUST04685,23,Male,Chennai,Tamil Nadu,Android,Bank Of Baroda,Success,N/A,2023,3,March,26,Sunday,12,1,10,1,1,High,2023-03
TXN318384,2024-03-15,06:19:15,5625.28,Shopping,UPI Lite,Shopping,Meesho,CUST01809,27,Female,Delhi,Delhi,Android,Axis Bank,Success,N/A,2024,3,March,15,Friday,11,1,6,0,1,Very High,2024-03
TXN232696,2023-09-20,17:52:37,707.45,Food,UPI,Food,Swiggy,CUST02291,59,Male,Vadodara,Gujarat,Android,Bank Of Baroda,Success,N/A,2023,9,September,20,Wednesday,38,3,17,0,1,Medium,2023-09
TXN170497,2023-03-30,07:35:56,604.99,Utilities,UPI ID,Utilities,DTH Provider,CUST04762,55,Male,Chennai,Tamil Nadu,Android,Kotak Bank,Success,N/A,2023,3,March,30,Thursday,13,1,7,0,1,Medium,2023-03
TXN999776,2024-06-23,20:08:38,1637.45,Shopping,UPI ID,Shopping,Snapdeal,CUST07636,40,Male,Coimbatore,Tamil Nadu,Android,Paytm Payments Bank,Success,N/A,2024,6,June,23,Sunday,25,2,20,1,1,High,2024-06
TXN929627,2023-01-09,11:19:04,366.32,Recharge,Mobile Number,Recharge,Vi,CUST02708,26,Male,Chandigarh,Punjab,Android,Punjab National Bank,Success,N/A,2023,1,January,9,Monday,2,1,11,0,1,Medium,2023-01
TXN461772,2023-08-05,10:33:59,590.49,Food,UPI ID,Food,Cafe Coffee Day,CUST03010,58,Male,Vadodara,Gujarat,Ios,Axis Bank,Success,N/A,2023,8,August,5,Saturday,31,3,10,1,1,Medium,2023-08
TXN996224,2024-04-30,13:08:43,2031.99,Bill Payment,Mobile Number,Bill Payment,Jio,CUST02235,48,Female,Nagpur,Maharashtra,Ios,Kotak Bank,Success,N/A,2024,4,April,30,Tuesday,18,2,13,0,1,High,2024-04
TXN598783,2023-03-30,22:54:23,297.4,Recharge,Mobile Number,Recharge,Jio,CUST06233,41,Male,Ahmedabad,Gujarat,Ios,Jio Payments Bank,Success,N/A,2023,3,March,30,Thursday,13,1,22,0,1,Medium,2023-03
TXN117855,2024-01-04,12:40:21,220.64,Food,UPI QR,Food,Domino's,CUST05709,57,Female,Kolkata,West Bengal,Android,Punjab National Bank,Success,N/A,2024,1,January,4,Thursday,1,1,12,0,1,Medium,2024-01
TXN535021,2023-02-12,18:20:10,680.46,Utilities,UPI QR,Utilities,DTH Provider,CUST03944,47,Male,Delhi,Delhi,Android,Paytm Payments Bank,Success,N/A,2023,2,February,12,Sunday,6,1,18,1,1,Medium,2023-02
TXN120017,2023-08-20,18:15:56,2932.28,Entertainment,UPI QR,Entertainment,Hotstar,CUST06822,45,Female,Delhi,Delhi,Android,Bank Of Baroda,Success,N/A,2023,8,August,20,Sunday,33,3,18,1,1,High,2023-08
TXN541140,2023-10-09,12:43:20,2272.06,Bill Payment,UPI ID,Bill Payment,BESCOM,CUST03908,56,Male,Delhi,Delhi,Android,Paytm Payments Bank,Pending,N/A,2023,10,October,9,Monday,41,4,12,0,0,High,2023-10
TXN536236,2023-12-22,19:31:45,781.31,Recharge,UPI QR,Recharge,Vi,CUST02689,52,Male,Delhi,Delhi,Ios,Canara Bank,Success,N/A,2023,12,December,22,Friday,51,4,19,0,1,Medium,2023-12
TXN734191,2024-03-27,05:17:37,2886.57,Travel,Mobile Number,Travel,MakeMyTrip,CUST01388,56,Male,Hyderabad,Telangana,Android,Bank Of Baroda,Failed,Invalid UPI PIN,2024,3,March,27,Wednesday,13,1,5,0,0,High,2024-03
TXN900245,2023-11-18,18:29:34,456.03,Food,UPI QR,Food,McDonald's,CUST06190,43,Male,Indore,Madhya Pradesh,Android,Axis Bank,Success,N/A,2023,11,November,18,Saturday,46,4,18,1,1,Medium,2023-11
TXN777069,2023-11-12,09:26:55,2312.86,Travel,UPI QR,Travel,Ola,CUST05659,52,Male,Lucknow,Uttar Pradesh,Ios,Sbi,Success,N/A,2023,11,November,12,Sunday,45,4,9,1,1,High,2023-11
TXN930950,2024-04-11,18:04:07,3711.03,P2P,Mobile Number,P2P,Individual Transfer,CUST00527,50,Male,Delhi,Delhi,Android,Yes Bank,Success,N/A,2024,4,April,11,Thursday,15,2,18,0,1,High,2024-04
TXN144447,2024-01-15,14:29:44,1276.64,Food,Mobile Number,Food,Zomato,CUST04990,58,Male,Bhopal,Madhya Pradesh,Ios,Hdfc Bank,Success,N/A,2024,1,January,15,Monday,3,1,14,0,1,High,2024-01
TXN355086,2024-03-19,17:24:56,2656.55,Travel,UPI Lite,Travel,Unknown Merchant,CUST04687,25,Male,Vadodara,Gujarat,Ios,Kotak Bank,Failed,Transaction Timeout,2024,3,March,19,Tuesday,12,1,17,0,0,High,2024-03
TXN917984,2023-10-23,15:00:26,2350.88,Travel,UPI QR,Travel,Goibibo,CUST01314,27,Female,Bhopal,Madhya Pradesh,Android,Yes Bank,Pending,N/A,2023,10,October,23,Monday,43,4,15,0,0,High,2023-10
TXN734227,2024-06-01,22:03:53,1482.82,Entertainment,UPI ID,Entertainment,BookMyShow,CUST04022,35,Male,Chandigarh,Punjab,Android,Axis Bank,Success,N/A,2024,6,June,1,Saturday,22,2,22,1,1,High,2024-06
TXN325137,2023-09-26,18:52:53,163.88,Food,Mobile Number,Food,Domino's,CUST02759,32,Male,Surat,Gujarat,Ios,Jio Payments Bank,Success,N/A,2023,9,September,26,Tuesday,39,3,18,0,1,Low,2023-09
TXN530664,2023-08-09,19:11:16,1091.78,Shopping,UPI Lite,Shopping,Nykaa,CUST07515,18,Female,Pune,Maharashtra,Android,Punjab National Bank,Success,N/A,2023,8,August,9,Wednesday,32,3,19,0,1,High,2023-08
TXN518063,2024-02-17,16:13:31,1274.23,P2P,UPI QR,P2P,Individual Transfer,CUST07727,50,Male,Delhi,Delhi,Ios,Kotak Bank,Success,N/A,2024,2,February,17,Saturday,7,1,16,1,1,High,2024-02
TXN664335,2024-02-02,18:15:08,3810.49,Travel,UPI Lite,Travel,Ola,CUST02848,31,Male,Chennai,Tamil Nadu,Android,Bank Of Baroda,Success,N/A,2024,2,February,2,Friday,5,1,18,0,1,High,2024-02
TXN948002,2024-03-02,17:16:38,234.22,Recharge,UPI ID,Recharge,Jio,CUST04646,29,Male,Mumbai,Maharashtra,Ios,Canara Bank,Failed,Insufficient Balance,2024,3,March,2,Saturday,9,1,17,1,0,Medium,2024-03
TXN905832,2023-01-06,13:01:24,829.67,Shopping,UPI,Shopping,Flipkart,CUST01480,58,Male,Kolkata,West Bengal,Android,Punjab National Bank,Success,N/A,2023,1,January,6,Friday,1,1,13,0,1,Medium,2023-01
TXN955589,2023-12-12,14:18:06,310.82,Food,UPI ID,Food,Cafe Coffee Day,CUST04028,41,Male,Coimbatore,Tamil Nadu,Ios,Indusind Bank,Success,N/A,2023,12,December,12,Tuesday,50,4,14,0,1,Medium,2023-12
TXN521289,2023-08-11,13:27:00,1247.64,Shopping,UPI ID,Shopping,Flipkart,CUST03613,31,Male,Delhi,Delhi,Android,Hdfc Bank,Failed,Insufficient Balance,2023,8,August,11,Friday,32,3,13,0,0,High,2023-08
TXN858115,2024-04-08,17:10:05,1201.09,Entertainment,UPI ID,Entertainment,Netflix,CUST03890,38,Male,Delhi,Delhi,Ios,Bank Of Baroda,Success,N/A,2024,4,April,8,Monday,15,2,17,0,1,High,2024-04
TXN374591,2024-06-07,10:53:28,1231.07,P2P,UPI QR,P2P,Individual Transfer,CUST04330,28,Male,Bangalore,Karnataka,Android,Sbi,Success,N/A,2024,6,June,7,Friday,23,2,10,0,1,High,2024-06
TXN500271,2023-04-17,11:47:45,585.48,Entertainment,UPI QR,Entertainment,Hotstar,CUST03172,40,Male,Coimbatore,Tamil Nadu,Android,Bank Of Baroda,Success,N/A,2023,4,April,17,Monday,16,2,11,0,1,Medium,2023-04
TXN687451,2024-03-12,00:54:39,2291.25,P2P,UPI ID,P2P,Individual Transfer,CUST01521,54,Female,Surat,Gujarat,Android,Sbi,Pending,N/A,2024,3,March,12,Tuesday,11,1,0,0,0,High,2024-03
TXN831430,2023-10-11,12:18:59,474.51,Utilities,UPI ID,Utilities,Internet Provider,CUST03460,58,Male,Bhopal,Madhya Pradesh,Android,Sbi,Success,N/A,2023,10,October,11,Wednesday,41,4,12,0,1,Medium,2023-10
TXN405963,2023-12-11,14:09:24,3014.69,Shopping,UPI QR,Shopping,Flipkart,CUST07719,42,Female,Kochi,Kerala,Android,Icici Bank,Failed,Bank Server Down,2023,12,December,11,Monday,50,4,14,0,0,High,2023-12
TXN284878,2023-04-07,23:41:18,423.12,Recharge,UPI ID,Recharge,Vi,CUST04333,31,Male,Delhi,Delhi,Ios,Paytm Payments Bank,Success,N/A,2023,4,April,7,Friday,14,2,23,0,1,Medium,2023-04
TXN173341,2023-09-17,23:47:42,1230.69,Travel,UPI QR,Travel,Goibibo,CUST01975,58,Male,Mumbai,Maharashtra,Android,Yes Bank,Success,N/A,2023,9,September,17,Sunday,37,3,23,1,1,High,2023-09
TXN184672,2023-10-14,16:14:09,404.09,Recharge,UPI QR,Recharge,Vi,CUST00368,26,Male,Mumbai,Maharashtra,Android,Kotak Bank,Failed,VPA Not Found,2023,10,October,14,Saturday,41,4,16,1,0,Medium,2023-10
TXN437645,2023-10-15,11:30:41,508.79,Entertainment,Mobile Number,Entertainment,PVR Cinemas,CUST02658,21,Female,Indore,Madhya Pradesh,Android,Punjab National Bank,Success,N/A,2023,10,October,15,Sunday,41,4,11,1,1,Medium,2023-10
TXN497884,2023-10-26,14:42:26,1193.19,Shopping,Mobile Number,Shopping,Meesho,CUST02380,58,Male,Bhopal,Madhya Pradesh,Android,Axis Bank,Success,N/A,2023,10,October,26,Thursday,43,4,14,0,1,High,2023-10
TXN992818,2023-01-07,18:16:20,261.31,Recharge,Mobile Number,Recharge,BSNL,CUST04379,32,Male,Bangalore,Karnataka,Android,Indusind Bank,Success,N/A,2023,1,January,7,Saturday,1,1,18,1,1,Medium,2023-01
TXN801136,2024-05-31,08:07:29,539.23,Entertainment,UPI,Entertainment,Hotstar,CUST00539,62,Male,Surat,Gujarat,Android,Paytm Payments Bank,Success,N/A,2024,5,May,31,Friday,22,2,8,0,1,Medium,2024-05
TXN176182,2023-01-01,16:13:14,1609.38,Bill Payment,UPI ID,Bill Payment,MSEDCL,CUST01088,26,Male,Lucknow,Uttar Pradesh,Android,Axis Bank,Success,N/A,2023,1,January,1,Sunday,52,1,16,1,1,High,2023-01
TXN973367,2023-04-04,10:07:13,334.09,Utilities,UPI QR,Utilities,DTH Provider,CUST07412,50,Male,Vadodara,Gujarat,Android,Yes Bank,Success,N/A,2023,4,April,4,Tuesday,14,2,10,0,1,Medium,2023-04
TXN253029,2023-11-28,19:46:17,143.21,Food,UPI QR,Food,McDonald's,CUST01560,48,Female,Mumbai,Maharashtra,Android,Canara Bank,Success,N/A,2023,11,November,28,Tuesday,48,4,19,0,1,Low,2023-11
TXN618923,2023-10-01,20:44:39,2246.15,P2P,UPI ID,P2P,Individual Transfer,CUST00753,51,Female,Ahmedabad,Gujarat,Android,Kotak Bank,Success,N/A,2023,10,October,1,Sunday,39,4,20,1,1,High,2023-10
TXN794614,2023-11-20,14:45:57,848.84,Bill Payment,UPI QR,Bill Payment,BSNL,CUST02339,62,Male,Nagpur,Maharashtra,Android,Icici Bank,Success,N/A,2023,11,November,20,Monday,47,4,14,0,1,Medium,2023-11
TXN317329,2023-01-29,20:07:46,608.14,Entertainment,Mobile Number,Entertainment,Netflix,CUST01179,27,Female,Mumbai,Maharashtra,Android,Icici Bank,Success,N/A,2023,1,January,29,Sunday,4,1,20,1,1,Medium,2023-01
TXN507348,2023-01-09,08:53:13,1095.79,Bill Payment,UPI ID,Bill Payment,BSNL,CUST01424,47,Male,Ahmedabad,Gujarat,Ios,Axis Bank,Success,N/A,2023,1,January,9,Monday,2,1,8,0,1,High,2023-01
TXN284887,2023-06-26,19:27:27,1066.02,Bill Payment,UPI QR,Bill Payment,Airtel,CUST00251,44,Male,Ahmedabad,Gujarat,Ios,Axis Bank,Success,N/A,2023,6,June,26,Monday,26,2,19,0,1,High,2023-06
TXN300254,2023-02-05,12:14:48,2882.68,Shopping,UPI ID,Shopping,Flipkart,CUST06073,40,Male,Bangalore,Karnataka,Android,Yes Bank,Success,N/A,2023,2,February,5,Sunday,5,1,12,1,1,High,2023-02
TXN920994,2023-07-14,18:52:46,2603.83,Utilities,UPI QR,Utilities,Internet Provider,CUST02018,56,Male,Hyderabad,Telangana,Android,Yes Bank,Success,N/A,2023,7,July,14,Friday,28,3,18,0,1,High,2023-07
TXN836634,2023-04-08,16:32:00,996.4,Utilities,UPI QR,Utilities,Internet Provider,CUST04117,40,Male,Chandigarh,Punjab,Ios,Paytm Payments Bank,Success,N/A,2023,4,April,8,Saturday,14,2,16,1,1,Medium,2023-04
TXN790693,2023-07-14,18:01:13,2309.48,Shopping,Mobile Number,Shopping,Nykaa,CUST07813,46,Male,Kolkata,West Bengal,Android,Bank Of Baroda,Success,N/A,2023,7,July,14,Friday,28,3,18,0,1,High,2023-07
TXN296969,2023-07-27,06:20:56,4106.96,P2P,Mobile Number,P2P,Individual Transfer,CUST05765,23,Male,Patna,Bihar,Ios,Kotak Bank,Success,N/A,2023,7,July,27,Thursday,30,3,6,0,1,High,2023-07
TXN824117,2023-02-10,12:38:32,355.59,Food,Mobile Number,Food,BigBasket,CUST02284,52,Male,Indore,Madhya Pradesh,Ios,Indusind Bank,Success,N/A,2023,2,February,10,Friday,6,1,12,0,1,Medium,2023-02
TXN803519,2024-02-24,22:12:27,1326.02,Shopping,UPI Lite,Shopping,Nykaa,CUST04389,42,Female,Visakhapatnam,Andhra Pradesh,Ios,Bank Of Baroda,Success,N/A,2024,2,February,24,Saturday,8,1,22,1,1,High,2024-02
TXN803627,2023-02-07,17:21:15,78.72,Recharge,UPI ID,Recharge,BSNL,CUST00500,23,Male,Delhi,Delhi,Ios,Punjab National Bank,Success,N/A,2023,2,February,7,Tuesday,6,1,17,0,1,Low,2023-02
TXN935293,2023-10-13,14:44:53,953.55,Utilities,Mobile Number,Utilities,Water Board,CUST02393,26,Male,Mumbai,Maharashtra,Android,Bank Of Baroda,Success,N/A,2023,10,October,13,Friday,41,4,14,0,1,Medium,2023-10
TXN233450,2023-03-27,08:21:51,906.83,P2P,UPI QR,P2P,Individual Transfer,CUST03363,51,Female,Pune,Maharashtra,Android,Canara Bank,Success,N/A,2023,3,March,27,Monday,13,1,8,0,1,Medium,2023-03
TXN887749,2023-08-06,18:39:00,2144.02,Shopping,Mobile Number,Shopping,Myntra,CUST01897,25,Male,Chandigarh,Punjab,Android,Sbi,Success,N/A,2023,8,August,6,Sunday,31,3,18,1,1,High,2023-08
TXN820276,2023-10-11,08:52:41,2052.61,Bill Payment,UPI QR,Bill Payment,MSEDCL,CUST07880,23,Male,Bangalore,Karnataka,Android,Jio Payments Bank,Success,N/A,2023,10,October,11,Wednesday,41,4,8,0,1,High,2023-10
TXN250853,2024-02-19,17:17:19,658.7,Utilities,UPI Lite,Utilities,Internet Provider,CUST01834,52,Male,Pune,Maharashtra,Ios,Jio Payments Bank,Success,N/A,2024,2,February,19,Monday,8,1,17,0,1,Medium,2024-02
TXN213639,2024-04-25,10:22:35,888.87,Utilities,UPI QR,Utilities,Gas Agency,CUST06031,19,Male,Mumbai,Maharashtra,Ios,Indusind Bank,Success,N/A,2024,4,April,25,Thursday,17,2,10,0,1,Medium,2024-04
TXN702205,2023-06-03,07:06:16,1335.08,Shopping,UPI QR,Shopping,Flipkart,CUST05061,39,Female,Bangalore,Karnataka,Ios,Yes Bank,Success,N/A,2023,6,June,3,Saturday,22,2,7,1,1,High,2023-06
TXN421151,2023-02-24,17:50:14,2432.06,Travel,Mobile Number,Travel,MakeMyTrip,CUST00471,39,Female,Chennai,Tamil Nadu,Ios,Canara Bank,Pending,N/A,2023,2,February,24,Friday,8,1,17,0,0,High,2023-02
TXN133305,2023-01-29,21:23:50,149.7,Recharge,UPI ID,Recharge,Vi,CUST04492,55,Male,Hyderabad,Telangana,Android,Indusind Bank,Success,N/A,2023,1,January,29,Sunday,4,1,21,1,1,Low,2023-01
TXN722313,2024-06-30,16:40:16,169.09,Recharge,UPI ID,Recharge,BSNL,CUST02044,37,Male,Mumbai,Maharashtra,Android,Paytm Payments Bank,Failed,Insufficient Balance,2024,6,June,30,Sunday,26,2,16,1,0,Low,2024-06
TXN743956,2024-03-15,06:21:36,3072.32,Utilities,Mobile Number,Utilities,Gas Agency,CUST07141,49,Male,Hyderabad,Telangana,Ios,Axis Bank,Success,N/A,2024,3,March,15,Friday,11,1,6,0,1,High,2024-03
TXN717107,2024-06-09,08:08:29,702.03,Food,UPI QR,Food,McDonald's,CUST05451,24,Female,Ahmedabad,Gujarat,Ios,Punjab National Bank,Pending,N/A,2024,6,June,9,Sunday,23,2,8,1,0,Medium,2024-06
TXN225500,2023-04-14,13:02:27,798.35,Recharge,UPI ID,Recharge,Vi,CUST06999,42,Female,Kolkata,West Bengal,Ios,Yes Bank,Success,N/A,2023,4,April,14,Friday,15,2,13,0,1,Medium,2023-04
TXN683730,2023-08-22,17:56:46,2146.74,Travel,UPI QR,Travel,Unknown Merchant,CUST02919,57,Female,Surat,Gujarat,Android,Kotak Bank,Success,N/A,2023,8,August,22,Tuesday,34,3,17,0,1,High,2023-08
TXN307535,2024-03-04,10:50:30,899.85,Entertainment,UPI QR,Entertainment,BookMyShow,CUST05743,46,Male,Jaipur,Rajasthan,Ios,Hdfc Bank,Success,N/A,2024,3,March,4,Monday,10,1,10,0,1,Medium,2024-03
TXN187953,2023-03-28,18:22:29,107.78,Food,UPI ID,Food,Swiggy,CUST03643,61,Male,Kolkata,West Bengal,Android,Hdfc Bank,Failed,Bank Server Down,2023,3,March,28,Tuesday,13,1,18,0,0,Low,2023-03
TXN490756,2024-01-05,15:36:53,856.65,Travel,UPI,Travel,IRCTC,CUST00330,33,Female,Chennai,Tamil Nadu,Ios,Punjab National Bank,Success,N/A,2024,1,January,5,Friday,1,1,15,0,1,Medium,2024-01
TXN564296,2024-02-15,18:56:12,293.95,Food,Mobile Number,Food,BigBasket,CUST00039,57,Female,Kochi,Kerala,Android,Paytm Payments Bank,Success,N/A,2024,2,February,15,Thursday,7,1,18,0,1,Medium,2024-02
TXN822857,2023-06-27,12:00:38,1035.86,Utilities,Mobile Number,Utilities,Gas Agency,CUST02484,27,Female,Coimbatore,Tamil Nadu,Android,Icici Bank,Success,N/A,2023,6,June,27,Tuesday,26,2,12,0,1,High,2023-06
TXN168690,2024-04-21,20:10:28,171.81,Recharge,UPI,Recharge,Airtel,CUST02028,21,Female,Kolkata,West Bengal,Android,Sbi,Success,N/A,2024,4,April,21,Sunday,16,2,20,1,1,Low,2024-04
TXN880514,2023-05-06,09:13:05,542.96,Entertainment,UPI QR,Entertainment,BookMyShow,CUST06941,29,Male,Ahmedabad,Gujarat,Android,Canara Bank,Success,N/A,2023,5,May,6,Saturday,18,2,9,1,1,Medium,2023-05
TXN739519,2023-06-25,19:34:16,2086.16,Shopping,Mobile Number,Shopping,Snapdeal,CUST01025,53,Male,Surat,Gujarat,Android,Kotak Bank,Success,N/A,2023,6,June,25,Sunday,25,2,19,1,1,High,2023-06
TXN531863,2024-02-18,13:35:26,2538.58,Shopping,UPI ID,Shopping,Nykaa,CUST00884,47,Male,Kochi,Kerala,Ios,Paytm Payments Bank,Failed,Invalid UPI PIN,2024,2,February,18,Sunday,7,1,13,1,0,High,2024-02
TXN620285,2023-04-10,21:52:48,2216.63,P2P,UPI ID,P2P,Individual Transfer,CUST01261,19,Male,Chennai,Tamil Nadu,Android,Punjab National Bank,Success,N/A,2023,4,April,10,Monday,15,2,21,0,1,High,2023-04
TXN123379,2024-02-25,09:54:46,6992.97,P2P,UPI QR,P2P,Individual Transfer,CUST04469,32,Male,Chennai,Tamil Nadu,Ios,Icici Bank,Success,N/A,2024,2,February,25,Sunday,8,1,9,1,1,Very High,2024-02
TXN640816,2023-03-21,09:07:19,3517.42,Travel,UPI ID,Travel,OYO,CUST01058,41,Male,Chennai,Tamil Nadu,Ios,Canara Bank,Success,N/A,2023,3,March,21,Tuesday,12,1,9,0,1,High,2023-03
TXN311794,2023-11-05,19:51:30,3481.93,P2P,UPI QR,P2P,Individual Transfer,CUST01051,34,Male,Delhi,Delhi,Android,Axis Bank,Success,N/A,2023,11,November,5,Sunday,44,4,19,1,1,High,2023-11
TXN722925,2024-06-30,08:56:18,6095.58,Travel,Mobile Number,Travel,IRCTC,CUST06192,45,Female,Kolkata,West Bengal,Ios,Bank Of Baroda,Success,N/A,2024,6,June,30,Sunday,26,2,8,1,1,Very High,2024-06
TXN124385,2023-03-12,05:47:30,4446.14,P2P,UPI QR,P2P,Individual Transfer,CUST04458,21,Female,Pune,Maharashtra,Android,Jio Payments Bank,Failed,Insufficient Balance,2023,3,March,12,Sunday,10,1,5,1,0,High,2023-03
TXN626724,2023-04-13,16:20:50,1773.38,P2P,Mobile Number,P2P,Individual Transfer,CUST07871,59,Male,Ahmedabad,Gujarat,Android,Axis Bank,Success,N/A,2023,4,April,13,Thursday,15,2,16,0,1,High,2023-04
TXN461797,2023-12-23,03:09:14,150.12,Entertainment,UPI Lite,Entertainment,Spotify,CUST02433,21,Female,Hyderabad,Telangana,Android,Axis Bank,Success,N/A,2023,12,December,23,Saturday,51,4,3,1,1,Low,2023-12
TXN660895,2024-05-06,20:48:12,2485.28,P2P,Mobile Number,P2P,Individual Transfer,CUST02466,54,Female,Mumbai,Maharashtra,Ios,Axis Bank,Success,N/A,2024,5,May,6,Monday,19,2,20,0,1,High,2024-05
TXN735443,2023-10-28,13:30:32,1359.0,P2P,Mobile Number,P2P,Individual Transfer,CUST06715,28,Male,Pune,Maharashtra,Android,Sbi,Success,N/A,2023,10,October,28,Saturday,43,4,13,1,1,High,2023-10
TXN923820,2023-07-08,19:18:29,608.33,Utilities,UPI ID,Utilities,DTH Provider,CUST01086,24,Female,Mumbai,Maharashtra,Ios,Canara Bank,Success,N/A,2023,7,July,8,Saturday,27,3,19,1,1,Medium,2023-07
TXN157294,2024-01-29,16:43:11,5429.68,Travel,UPI ID,Travel,Goibibo,CUST05445,18,Female,Ahmedabad,Gujarat,Ios,Bank Of Baroda,Success,N/A,2024,1,January,29,Monday,5,1,16,0,1,Very High,2024-01
